"Solucao","Valor_Solucao"
16,-1278981
0,-1278981
17,-1278981
39,-1278981
1,-1278981
47,-1278981
0,-1278981
0,-1278981
3,-1278981
1,-1278981
0,-1278981
3,-1278981
10330,-1278981
74385,-1278981
69423,-1278981
2060,-1278981
59337,-1278981
338113,-1278981
8579,-1278981
49401,-1278981
17060,-1278981
29912,-1278981
92722,-1278981
44800,-1278981
135391,-1278981
338381,-1278981
184293,-1278981
61540,-1278981
